1, none, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1545, none, regions_unexplored:meadow, CREATURE, alexsmobs:bison, 10, 6, 10
1546, none, regions_unexplored:meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1547, none, regions_unexplored:meadow, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1548, none, regions_unexplored:meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1549, none, regions_unexplored:meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1550, none, regions_unexplored:meadow, AMBIENT, alexsmobs:fly, 10, 2, 3
1551, none, regions_unexplored:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1552, none, regions_unexplored:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1553, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:revenant, 25, 5, 8
1554, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1555, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1556, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:farseer, 30, 1, 1
1557, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:murmur, 10, 1, 1
1558, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1559, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1560, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1561, extreme_hills, regions_unexplored:mountains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1562, extreme_hills, regions_unexplored:mountains, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1563, extreme_hills, regions_unexplored:mountains, CREATURE, alexsmobs:sunbird, 10, 1, 1
1564, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1565, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1566, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1567, extreme_hills, regions_unexplored:mountains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1568, extreme_hills, regions_unexplored:mountains, AMBIENT, alexsmobs:fly, 10, 2, 3
1569, extreme_hills, regions_unexplored:mountains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1570, extreme_hills, regions_unexplored:mountains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1571, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1572, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:farseer, 30, 1, 1
1573, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:murmur, 10, 1, 1
1574, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1575, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1576, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1577, river, regions_unexplored:muddy_river, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1578, river, regions_unexplored:muddy_river, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1579, river, regions_unexplored:muddy_river, CREATURE, alexsmobs:crocodile, 20, 1, 2
1580, river, regions_unexplored:muddy_river, CREATURE, alexsmobs:platypus, 20, 1, 2
1581, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1582, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1583, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1584, river, regions_unexplored:muddy_river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1585, river, regions_unexplored:muddy_river, AMBIENT, alexsmobs:fly, 10, 2, 3
1586, river, regions_unexplored:muddy_river, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1587, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:terrapin, 10, 1, 2
1588, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1589, river, regions_unexplored:muddy_river, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
1590, none, minecraft:mushroom_fields, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1591, none, minecraft:mushroom_fields, CREATURE, alexsmobs:mungus, 10, 3, 5
1592, none, minecraft:mushroom_fields, CREATURE, alexsmobs:bunfungus, 10, 1, 1
1593, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1594, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1595, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1596, none, minecraft:mushroom_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1597, none, minecraft:mushroom_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
1598, none, minecraft:mushroom_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1599, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1600, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:farseer, 30, 1, 1
1601, nether, regions_unexplored:mycotoxic_undergrowth, CREATURE, alexsmobs:laviathan, 15, 1, 1
1602, nether, minecraft:nether_wastes, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1603, nether, minecraft:nether_wastes, MONSTER, alexsmobs:dropbear, 19, 1, 1
1604, nether, minecraft:nether_wastes, MONSTER, alexsmobs:farseer, 30, 1, 1
1605, nether, minecraft:nether_wastes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1606, nether, minecraft:nether_wastes, CREATURE, alexsmobs:laviathan, 15, 1, 1
1607, none, nyctocosm:night_wastes, MONSTER, alexsmobs:farseer, 30, 1, 1
1608, ocean, minecraft:ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
1609, ocean, minecraft:ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 3
1610, ocean, minecraft:ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
1611, ocean, minecraft:ocean, MONSTER, cataclysm:deepling, 10, 1, 3
1612, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1613, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1614, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1615, ocean, minecraft:ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1616, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1617, ocean, minecraft:ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1618, ocean, minecraft:ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1619, ocean, minecraft:ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1620, ocean, minecraft:ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1621, ocean, minecraft:ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1622, ocean, minecraft:ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
1623, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1624, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
1625, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
1626, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1627, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1628, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1629, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1630, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1631, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1632, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1633, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1634, forest, minecraft:old_growth_birch_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1635, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1636, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1637, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1638, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1639, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:sugar_glider, 15, 2, 4
1640, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1641, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1642, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1643, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1644, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1645, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1646, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1647, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1648, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1649, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:ghoul, 25, 2, 5
1650, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:revenant, 25, 5, 8
1651, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1652, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1653, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
1654, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
1655, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1656, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1657, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1658, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1659, taiga, minecraft:old_growth_pine_taiga, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1660, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1661, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1662, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
1663, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
1664, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1665, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1666, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1667, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1668, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1669, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
1670, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1671, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1672, jungle, regions_unexplored:old_growth_rainforest, MONSTER, graveyard:ghoul, 25, 2, 5
1673, jungle, regions_unexplored:old_growth_rainforest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1674, jungle, regions_unexplored:old_growth_rainforest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1675, jungle, regions_unexplored:old_growth_rainforest, MONSTER, alexsmobs:farseer, 30, 1, 1
1676, jungle, regions_unexplored:old_growth_rainforest, MONSTER, alexsmobs:murmur, 10, 1, 1
1677, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1678, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1679, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1680, jungle, regions_unexplored:old_growth_rainforest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1681, jungle, regions_unexplored:old_growth_rainforest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1682, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1683, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:gorilla, 25, 7, 7
1684, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 12
1685, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:toucan, 23, 5, 5
1686, jungle, regions_unexplored:old_growth_rainforest, CREATURE, alexsmobs:anteater, 10, 1, 3
1687, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1688, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1689, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1690, jungle, regions_unexplored:old_growth_rainforest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1691, jungle, regions_unexplored:old_growth_rainforest, AMBIENT, alexsmobs:fly, 10, 2, 3
1692, jungle, regions_unexplored:old_growth_rainforest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1693, jungle, regions_unexplored:old_growth_rainforest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1694, taiga, minecraft:old_growth_spruce_taiga, MONSTER, graveyard:ghoul, 25, 2, 5
1695, taiga, minecraft:old_growth_spruce_taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1696, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1697, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
1698, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
1699, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1700, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1701, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1702, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1703, taiga, minecraft:old_growth_spruce_taiga, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1704, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1705, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1706, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
1707, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
1708, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1709, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1710, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1711, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1712, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1713, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
1714, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1715, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1716, forest, regions_unexplored:orchard, MONSTER, graveyard:nightmare, 10, 1, 1
1717, forest, regions_unexplored:orchard, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1718, forest, regions_unexplored:orchard, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1719, forest, regions_unexplored:orchard, MONSTER, alexsmobs:farseer, 30, 1, 1
1720, forest, regions_unexplored:orchard, MONSTER, alexsmobs:murmur, 10, 1, 1
1721, forest, regions_unexplored:orchard, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1722, forest, regions_unexplored:orchard, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1723, forest, regions_unexplored:orchard, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1724, forest, regions_unexplored:orchard, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1725, forest, regions_unexplored:orchard, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1726, forest, regions_unexplored:orchard, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1727, forest, regions_unexplored:orchard, CREATURE, alexsmobs:raccoon, 10, 2, 4
1728, forest, regions_unexplored:orchard, CREATURE, alexsmobs:crow, 10, 3, 5
1729, forest, regions_unexplored:orchard, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1730, forest, regions_unexplored:orchard, CREATURE, alexsmobs:skunk, 10, 1, 2
1731, forest, regions_unexplored:orchard, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1732, forest, regions_unexplored:orchard, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1733, forest, regions_unexplored:orchard, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1734, forest, regions_unexplored:orchard, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1735, forest, regions_unexplored:orchard, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1736, forest, regions_unexplored:orchard, AMBIENT, alexsmobs:fly, 10, 2, 3
1737, forest, regions_unexplored:orchard, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1738, forest, regions_unexplored:orchard, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1739, badlands, regions_unexplored:outback, MONSTER, graveyard:nightmare, 10, 1, 1
1740, badlands, regions_unexplored:outback, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1741, badlands, regions_unexplored:outback, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1742, badlands, regions_unexplored:outback, MONSTER, alexsmobs:guster, 35, 1, 2
1743, badlands, regions_unexplored:outback, MONSTER, alexsmobs:farseer, 30, 1, 1
1744, badlands, regions_unexplored:outback, MONSTER, alexsmobs:murmur, 10, 1, 1
1745, badlands, regions_unexplored:outback, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1746, badlands, regions_unexplored:outback, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1747, badlands, regions_unexplored:outback, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1748, badlands, regions_unexplored:outback, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1749, badlands, regions_unexplored:outback, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1750, badlands, regions_unexplored:outback, CREATURE, alexsmobs:roadrunner, 10, 2, 2
1751, badlands, regions_unexplored:outback, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1752, badlands, regions_unexplored:outback, CREATURE, alexsmobs:emu, 20, 2, 5
1753, badlands, regions_unexplored:outback, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1754, badlands, regions_unexplored:outback, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1755, badlands, regions_unexplored:outback, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1756, badlands, regions_unexplored:outback, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1757, badlands, regions_unexplored:outback, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1758, badlands, regions_unexplored:outback, AMBIENT, alexsmobs:fly, 10, 2, 3
1759, badlands, regions_unexplored:outback, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1760, badlands, regions_unexplored:outback, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1761, taiga, regions_unexplored:pine_forest, MONSTER, graveyard:ghoul, 25, 2, 5
1762, taiga, regions_unexplored:pine_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1763, taiga, regions_unexplored:pine_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1764, taiga, regions_unexplored:pine_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1765, taiga, regions_unexplored:pine_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1766, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1767, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1768, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1769, taiga, regions_unexplored:pine_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1770, taiga, regions_unexplored:pine_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1771, taiga, regions_unexplored:pine_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1772, taiga, regions_unexplored:pine_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1773, taiga, regions_unexplored:pine_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1774, taiga, regions_unexplored:pine_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1775, taiga, regions_unexplored:pine_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1776, taiga, regions_unexplored:pine_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1777, taiga, regions_unexplored:pine_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1778, taiga, regions_unexplored:pine_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1779, taiga, regions_unexplored:pine_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1780, taiga, regions_unexplored:pine_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
